"id"	"sire"	"dam"	"sex"	"gen"	"birth"	"exit"	"age"	"ancestry"	"origin"	"status"	"recordStatus"
"ZYTRMM"	"UWU2XT"	"FI3SW1"	"F"	5	2009-09-10	2010-07-26	0.9	"JAPANESE"	""	"DECEASED"	"original"
"HYSW4M"	"U78LDK"	"ZPS15A"	"F"	5	2009-09-05	2010-09-05	1	"JAPANESE"	""	"DECEASED"	"original"
"AINW59"	"U4SYLE"	"JDIIC5"	"U"	5	2009-12-25	2009-12-25	-0.1	"JAPANESE"	""	"DECEASED"	"original"
"96CIXH"	"U70BQV"	"S222R3"	"M"	5	2010-03-15	2010-03-15	-0.1	"JAPANESE"	""	"DECEASED"	"original"
"QDWRBD"	"UNYYGB"	"MYUMMX"	"F"	5	2010-05-03	2010-05-03	-0.1	"JAPANESE"	""	"DECEASED"	"original"
"BXBI45"	"U4EMR6"	"MYUMMX"	"U"	5	2010-04-27	2010-04-27	0	"JAPANESE"	""	"DECEASED"	"original"
"XN4BLP"	"UINPEB"	"TEACA3"	"M"	5	2010-05-11	2011-07-15	1.2	"JAPANESE"	""	"DECEASED"	"original"
"XJML3U"	"AEP5EG"	"LVYYNY"	"M"	5	2010-04-24	2011-06-25	1.2	"JAPANESE"	""	"DECEASED"	"original"
"46ZWT0"	"U2RYSH"	"ZQFCR5"	"F"	5	2010-06-08	2011-08-13	1.2	"JAPANESE"	""	"DECEASED"	"original"
"E0WGED"	"UFEMR4"	"1QVS67"	"M"	5	2010-06-18	2011-07-08	1.1	"JAPANESE"	""	"DECEASED"	"original"
"H2J6UA"	"LMJWTN"	"J3F6PD"	"F"	5	2010-01-25	NA	9.4	"JAPANESE"	""	"ALIVE"	"original"
"FFGPS4"	"LMJWTN"	"AW400C"	"M"	5	2010-03-22	NA	9.3	"JAPANESE"	""	"ALIVE"	"original"
"WI38KZ"	"LMJWTN"	"ESUIAF"	"F"	5	2010-05-07	NA	9.1	"JAPANESE"	""	"ALIVE"	"original"
"GTLA8R"	"Q9LWGX"	"DKIM6U"	"F"	5	2009-11-18	NA	9.6	"JAPANESE"	""	"ALIVE"	"original"
"YLIEB6"	"Q9LWGX"	"M9PVG5"	"F"	5	2010-02-13	2011-04-30	1.2	"JAPANESE"	""	"DECEASED"	"original"
"IDS85G"	"TR5L57"	"EMV4P6"	"F"	5	2011-03-27	2011-04-11	0	"JAPANESE"	""	"DECEASED"	"original"
"1EXT8T"	"TR5L57"	"ZPS15A"	"M"	5	2011-05-16	2011-05-17	0	"JAPANESE"	""	"DECEASED"	"original"
"ITHD6R"	"UKBWYQ"	"FI3SW1"	"M"	5	2011-03-16	2014-07-18	3.3	"JAPANESE"	""	"DECEASED"	"original"
"8IG767"	"LMJWTN"	"A2J9GC"	"M"	5	2011-05-29	NA	8.1	"JAPANESE"	""	"ALIVE"	"original"
"CIPXJ9"	"UWEAX7"	"LVYYNY"	"M"	5	2011-06-04	2014-08-05	3.2	"JAPANESE"	""	"DECEASED"	"original"
"414N7M"	"U730BH"	"S222R3"	"F"	5	2011-08-17	NA	7.8	"JAPANESE"	""	"ALIVE"	"original"
"G25E3F"	"U1KK36"	"ZQFCR5"	"F"	5	2011-09-05	NA	7.8	"JAPANESE"	""	"ALIVE"	"original"
"Z5CPC9"	"TR5L57"	"TEACA3"	"F"	5	2012-02-01	2012-02-01	-0.1	"JAPANESE"	""	"DECEASED"	"original"
"3CBHC9"	"U6Q9Q2"	"EMV4P6"	"F"	5	2012-03-08	2012-03-08	0	"JAPANESE"	""	"DECEASED"	"original"
"IGQ7C9"	"UZ7VYQ"	"ZPS15A"	"F"	5	2012-02-28	2012-03-27	0.1	"JAPANESE"	""	"DECEASED"	"original"
"MZHUJ3"	"UR3UB8"	"50D77I"	"M"	5	2012-03-12	2012-03-12	-0.1	"JAPANESE"	""	"DECEASED"	"original"
"210NBH"	"UC6ZFZ"	"Q1GBTG"	"M"	5	2012-04-21	2012-04-21	0	"JAPANESE"	""	"DECEASED"	"original"
"XM9G4I"	"URWV3G"	"6FDURN"	"M"	5	2012-04-07	2012-05-09	0.1	"JAPANESE"	""	"DECEASED"	"original"
"RS92GL"	"UAP1T4"	"IH1KPA"	"F"	5	2012-04-27	2012-04-27	0	"JAPANESE"	""	"DECEASED"	"original"
"55BPSE"	"UMP8FY"	"N4NV8B"	"M"	5	2012-04-26	NA	7.2	"JAPANESE"	""	"ALIVE"	"original"
"AJPA4E"	"UADFRI"	"G8MCV7"	"M"	5	2012-05-22	2012-05-23	0	"JAPANESE"	""	"DECEASED"	"original"
"VMLFSC"	"UMDUDF"	"Q8U9LB"	"M"	5	2012-05-08	2012-08-14	0.3	"JAPANESE"	""	"DECEASED"	"original"
"B8JZM8"	"UKRVTA"	"1QVS67"	"M"	5	2012-05-08	2013-03-16	0.9	"JAPANESE"	""	"DECEASED"	"original"
"ZBHCSW"	"UIU2UR"	"PVY432"	"M"	5	2012-06-18	2012-07-03	0	"JAPANESE"	""	"DECEASED"	"original"
"TQEMY6"	"1E8KD1"	"D4B0RM"	"F"	5	2012-06-25	NA	7	"JAPANESE"	""	"ALIVE"	"original"
"CKVEJY"	"U4JI4M"	"FI3SW1"	"M"	5	2012-06-18	2012-06-18	0	"JAPANESE"	""	"DECEASED"	"original"
"1KJ2MG"	"UJXMPK"	"LVYYNY"	"F"	5	2012-09-23	NA	6.7	"JAPANESE"	""	"ALIVE"	"original"
"027TLR"	"TR5L57"	"TEACA3"	"M"	5	2013-02-14	2013-02-14	-0.1	"JAPANESE"	""	"DECEASED"	"original"
"76LBXY"	"U8B7QT"	"ZPS15A"	"M"	5	2013-02-09	2013-03-10	0.1	"JAPANESE"	""	"DECEASED"	"original"
"EHYMU1"	"UMCX4H"	"D33J06"	"M"	5	2013-04-07	2013-05-06	0.1	"JAPANESE"	""	"DECEASED"	"original"
"JMH2VD"	"UZK8UG"	"G8MCV7"	"M"	5	2013-05-17	2013-05-17	0	"JAPANESE"	""	"DECEASED"	"original"
"9516QA"	"UZGHFH"	"Q1GBTG"	"F"	5	2013-04-25	2013-05-24	0.1	"JAPANESE"	""	"DECEASED"	"original"
"2WUTE1"	"U21H01"	"PVY432"	"M"	5	2013-05-29	2013-05-29	0	"JAPANESE"	""	"DECEASED"	"original"
"9IUHWD"	"U6SUCE"	"50D77I"	"M"	5	2013-05-06	2013-11-19	0.5	"JAPANESE"	""	"DECEASED"	"original"
"18PDX1"	"UG1LB0"	"1QVS67"	"M"	5	2013-06-07	2013-06-07	-0.1	"JAPANESE"	""	"DECEASED"	"original"
"H1C1JM"	"UHZ7LR"	"D9P18Y"	"F"	5	2013-06-04	2013-06-22	0	"JAPANESE"	""	"DECEASED"	"original"
"ALJ4VM"	"U0MF60"	"LVYYNY"	"F"	5	2013-07-23	2013-07-29	0	"JAPANESE"	""	"DECEASED"	"original"
"TTJ0IJ"	"Q9LWGX"	"M9PVG5"	"M"	5	2013-05-25	NA	6.1	"JAPANESE"	""	"ALIVE"	"original"
"0DLXAD"	"U92UJI"	"D9P18Y"	"M"	5	2014-03-28	2014-05-20	0.1	"JAPANESE"	""	"DECEASED"	"original"
"AJ1G6D"	"UG4IED"	"50D77I"	"M"	5	2014-04-29	2014-04-29	-0.1	"JAPANESE"	""	"DECEASED"	"original"
"7FV2TA"	"UYM2UP"	"D4B0RM"	"M"	5	2014-05-21	2014-05-21	-0.1	"JAPANESE"	""	"DECEASED"	"original"
"6SU6CB"	"UEX2B4"	"IH1KPA"	"M"	5	2014-05-14	2014-05-14	0	"JAPANESE"	""	"DECEASED"	"original"
"7NCX7J"	"UM2JDD"	"PVY432"	"M"	5	2014-05-22	2014-05-22	0	"JAPANESE"	""	"DECEASED"	"original"
"61QNTU"	"U21GER"	"Q8U9LB"	"M"	5	2014-05-14	2014-05-29	0	"JAPANESE"	""	"DECEASED"	"original"
"QUKX5C"	"TR5L57"	"PBAFJF"	"M"	5	2014-06-08	2014-06-29	0.1	"JAPANESE"	""	"DECEASED"	"original"
"JV82BY"	"UR70V9"	"D33J06"	"M"	5	2014-07-02	NA	5	"JAPANESE"	""	"ALIVE"	"original"
"JZX2MB"	"URGKR0"	"J3F6PD"	"M"	5	2014-06-24	2014-06-28	0	"JAPANESE"	""	"DECEASED"	"original"
"GLVKFV"	"U8EMWV"	"N4NV8B"	"F"	5	2014-07-14	NA	4.9	"JAPANESE"	""	"ALIVE"	"original"
"7BH1GT"	"U35FDI"	"LVYYNY"	"F"	5	2014-07-05	NA	5	"JAPANESE"	""	"ALIVE"	"original"
"2T3RYR"	"UXBP7L"	"D3H9RX"	"M"	5	1983-04-22	1985-12-07	2.6	"JAPANESE"	""	"DECEASED"	"original"
"7438MG"	"UU9KDG"	"D3H9RX"	"M"	5	1985-01-17	1985-01-17	0	"JAPANESE"	""	"DECEASED"	"original"
"Y6CH9W"	"U4KLD4"	"D3H9RX"	"M"	5	1986-03-26	1986-11-11	0.6	"JAPANESE"	""	"DECEASED"	"original"
"12SY35"	"UT438Q"	"D3H9RX"	"M"	5	1988-02-24	1989-07-12	1.4	"JAPANESE"	""	"DECEASED"	"original"
"BZVVTZ"	"U7YIL3"	"1AHMRH"	"F"	5	1988-06-29	1989-03-23	0.7	"JAPANESE"	""	"DECEASED"	"original"
"9CI9HH"	"UAVJSX"	"Q2RK1E"	"M"	5	1990-05-12	1991-10-30	1.5	"JAPANESE"	""	"SHIPPED"	"original"
"0SXHXN"	"UXMTFW"	"M4D9SU"	"F"	5	1990-05-17	1991-11-02	1.5	"JAPANESE"	""	"SHIPPED"	"original"
"YR7R0X"	"U17M39"	"CM7D8Z"	"F"	6	1996-08-08	1999-11-08	3.2	"JAPANESE"	""	"SHIPPED"	"original"
"3C563L"	"U9K8R8"	"85ESBB"	"M"	6	1997-05-13	2010-02-11	12.8	"JAPANESE"	""	"DECEASED"	"original"
"BUVY9Z"	"K2SJI8"	"1SYK2P"	"M"	6	1999-06-11	2007-06-20	8	"JAPANESE"	""	"DECEASED"	"original"
"3ZHYLT"	"BT7FJL"	"1I9DTH"	"F"	6	2000-06-02	2010-06-25	10.1	"JAPANESE"	""	"DECEASED"	"original"
"E4VB4C"	"QFPHJV"	"9XB9A9"	"F"	6	2000-06-10	2002-08-21	2.2	"JAPANESE"	""	"DECEASED"	"original"
"I8ABC7"	"B2CKHA"	"7F1PN6"	"F"	6	2000-06-12	NA	19	"JAPANESE"	""	"ALIVE"	"original"
"M5GMNT"	"BT7FJL"	"WTE53B"	"F"	6	2000-05-30	2000-11-25	0.5	"JAPANESE"	""	"DECEASED"	"original"
"YIA814"	"QFPHJV"	"C1K9WN"	"M"	6	2000-06-09	2001-06-26	1	"JAPANESE"	""	"DECEASED"	"original"
"FBPGK7"	"BT7FJL"	"G5SZDC"	"F"	6	2000-06-15	2013-12-23	13.5	"JAPANESE"	""	"DECEASED"	"original"
"G9NQKR"	"BT7FJL"	"SCFSBF"	"F"	6	2000-06-03	2005-06-15	5	"JAPANESE"	""	"DECEASED"	"original"
"MQT080"	"QFPHJV"	"6CX836"	"M"	6	2000-06-10	NA	19	"JAPANESE"	""	"ALIVE"	"original"
"ZQXZYB"	"CF7VL5"	"HHFN1E"	"F"	6	2001-06-10	NA	18	"JAPANESE"	""	"ALIVE"	"original"
"0QE1SP"	"9FRCIE"	"4Y8JHT"	"M"	6	2001-05-29	2002-10-28	1.4	"JAPANESE"	""	"DECEASED"	"original"
"1HWWNI"	"CF7VL5"	"6CX836"	"F"	6	2001-05-29	2005-02-09	3.7	"JAPANESE"	""	"DECEASED"	"original"
"LS184H"	"9FRCIE"	"5ERY5Z"	"F"	6	2001-06-14	NA	18	"JAPANESE"	""	"ALIVE"	"original"
"LVP65X"	"BT7FJL"	"2EAFRC"	"F"	6	2001-04-29	2013-06-28	12.2	"JAPANESE"	""	"DECEASED"	"original"
"J1R2EW"	"BT7FJL"	"P5WKRR"	"M"	6	2001-07-06	NA	18	"JAPANESE"	""	"ALIVE"	"original"
"LFGFD2"	"3PU50K"	"7F1PN6"	"F"	6	2001-06-26	2006-02-07	4.6	"JAPANESE"	""	"DECEASED"	"original"
"JZIKS8"	"BT7FJL"	"F7I2ED"	"F"	6	2001-08-07	2014-07-06	12.9	"JAPANESE"	""	"DECEASED"	"original"
"PJ72W1"	"9FRCIE"	"W4ZC07"	"F"	6	2001-06-20	NA	18	"JAPANESE"	""	"ALIVE"	"original"
"04LJRR"	"BT7FJL"	"G5SZDC"	"M"	6	2001-05-21	2002-10-05	1.4	"JAPANESE"	""	"DECEASED"	"original"
"PNQ0UH"	"HW5UMC"	"CM7D8Z"	"M"	6	2001-06-16	2002-10-16	1.3	"JAPANESE"	""	"DECEASED"	"original"
"9LEKNI"	"3PU50K"	"6F9FB8"	"F"	6	2001-05-22	2007-02-16	5.7	"JAPANESE"	""	"DECEASED"	"original"
"1FAZ0K"	"MXZRA4"	"6F9FB8"	"F"	6	2002-06-19	NA	17	"JAPANESE"	""	"ALIVE"	"original"
"DI4AHD"	"0VLW56"	"P5WKRR"	"F"	6	2002-05-30	NA	17.1	"JAPANESE"	""	"ALIVE"	"original"
"C5WG4N"	"0VLW56"	"P6UXIK"	"M"	6	2002-04-18	2012-01-05	9.7	"JAPANESE"	""	"DECEASED"	"original"
"WQUN84"	"MXZRA4"	"7RA57Q"	"M"	6	2002-05-02	NA	17.1	"JAPANESE"	""	"ALIVE"	"original"
"JZZ9VM"	"CF7VL5"	"6CX836"	"M"	6	2002-08-02	2002-12-17	0.4	"JAPANESE"	""	"DECEASED"	"original"
"FNFMKK"	"CF7VL5"	"DCJJYS"	"F"	6	2002-06-20	2003-01-30	0.6	"JAPANESE"	""	"DECEASED"	"original"
"7KIVAG"	"9FRCIE"	"WK89I9"	"M"	6	2002-04-18	2012-11-02	10.5	"JAPANESE"	""	"DECEASED"	"original"
"PI4VHT"	"4XY8HY"	"CM7D8Z"	"F"	6	2002-08-30	NA	16.8	"JAPANESE"	""	"ALIVE"	"original"
"3Z18YW"	"VDBGDP"	"6KWVRI"	"F"	6	2002-07-27	2007-07-01	4.9	"JAPANESE"	""	"DECEASED"	"original"
"MA8K52"	"CF7VL5"	"SCFSBF"	"M"	6	2002-06-08	2012-04-21	9.9	"JAPANESE"	""	"DECEASED"	"original"
"KDQC5L"	"CF7VL5"	"2EAFRC"	"M"	6	2002-05-23	2013-02-26	10.8	"JAPANESE"	""	"DECEASED"	"original"
"EEGLWY"	"BT7FJL"	"5W3NTM"	"M"	6	2002-05-03	NA	17.1	"JAPANESE"	""	"ALIVE"	"original"
"0EW3HC"	"ULLUW0"	"F7I2ED"	"M"	6	2003-04-17	2003-04-17	0	"JAPANESE"	""	"DECEASED"	"original"
"1NCECB"	"ULWURI"	"7F1PN6"	"F"	6	2003-07-02	2003-07-02	-0.1	"JAPANESE"	""	"DECEASED"	"original"
"X1P23Z"	"1E8KD1"	"6F9FB8"	"M"	6	2003-03-25	2011-02-04	7.9	"JAPANESE"	""	"DECEASED"	"original"
"Y7WM1J"	"9Q2PSE"	"RVHVTZ"	"F"	6	2003-04-06	2006-12-13	3.7	"JAPANESE"	""	"DECEASED"	"original"
"ZKBG9B"	"CF7VL5"	"A2J9GC"	"F"	6	2003-04-02	2009-10-12	6.5	"JAPANESE"	""	"DECEASED"	"original"
"TTPUZI"	"EU7PJT"	"TYEWF1"	"M"	6	2003-02-14	2011-01-06	7.9	"JAPANESE"	""	"DECEASED"	"original"
"96F3L9"	"0VLW56"	"AMJB8I"	"M"	6	2003-03-06	2007-10-27	4.6	"JAPANESE"	""	"DECEASED"	"original"
"CHDX76"	"EU7PJT"	"WFQENR"	"M"	6	2003-04-03	2011-03-29	8	"JAPANESE"	""	"DECEASED"	"original"
"C9DEHM"	"CF7VL5"	"MB6NYQ"	"M"	6	2003-03-30	2011-02-11	7.9	"JAPANESE"	""	"DECEASED"	"original"
"KDWV8Z"	"EU7PJT"	"ZATMEE"	"F"	6	2003-02-08	2009-10-03	6.7	"JAPANESE"	""	"DECEASED"	"original"
"7AW8X8"	"BT7FJL"	"T241KM"	"F"	6	2003-05-30	2004-02-10	0.7	"JAPANESE"	""	"DECEASED"	"original"
"3TYT45"	"D6EF87"	"932KVW"	"F"	6	2003-05-08	2007-11-07	4.5	"JAPANESE"	""	"DECEASED"	"original"
"CKQRR9"	"CF7VL5"	"142GKP"	"F"	6	2003-05-12	2009-09-22	6.4	"JAPANESE"	""	"DECEASED"	"original"
"80F2MI"	"0VLW56"	"7FF6AT"	"M"	6	2003-05-10	NA	16.1	"JAPANESE"	""	"ALIVE"	"original"
"RKVWTI"	"CF7VL5"	"6KWVRI"	"M"	6	2003-03-16	2011-01-21	7.9	"JAPANESE"	""	"DECEASED"	"original"
"QIAUPL"	"CF7VL5"	"SCFSBF"	"M"	6	2003-03-24	2011-03-12	8	"JAPANESE"	""	"DECEASED"	"original"
"1Z59FU"	"QFPHJV"	"L9SI7Z"	"F"	6	2003-04-21	2005-02-15	1.8	"JAPANESE"	""	"DECEASED"	"original"
"PLQ05A"	"Z7NBA2"	"7RA57Q"	"M"	6	2003-05-15	2013-01-21	9.7	"JAPANESE"	""	"DECEASED"	"original"
"96V26N"	"CF7VL5"	"E32KX4"	"F"	6	2003-04-13	2004-04-02	1	"JAPANESE"	""	"DECEASED"	"original"
"KV18SB"	"BT7FJL"	"SH3FB7"	"F"	6	2003-03-07	2004-10-28	1.6	"JAPANESE"	""	"DECEASED"	"original"
"1E9QNS"	"CF7VL5"	"9XB9A9"	"F"	6	2003-04-20	2005-06-22	2.2	"JAPANESE"	""	"DECEASED"	"original"
"WKUR6I"	"UADNQI"	"CM7D8Z"	"U"	6	2003-11-20	2003-12-01	0	"JAPANESE"	""	"DECEASED"	"original"
"RKW4FA"	"QFPHJV"	"BCJJKN"	"F"	6	2004-07-06	2007-12-09	3.4	"JAPANESE"	""	"DECEASED"	"original"
"JADGDM"	"EU7PJT"	"RJ4JPC"	"M"	6	2004-07-31	2004-09-21	0.1	"JAPANESE"	""	"DECEASED"	"original"
"JJ2KZM"	"QV6CDP"	"6F9FB8"	"M"	6	2003-11-30	2011-03-29	7.3	"JAPANESE"	""	"DECEASED"	"original"
"X694YR"	"EU7PJT"	"WDPMIJ"	"F"	6	2004-02-21	NA	15.3	"JAPANESE"	""	"ALIVE"	"original"
"7IFW3I"	"CF7VL5"	"D4B0RM"	"F"	6	2004-02-28	2013-02-11	9	"JAPANESE"	""	"DECEASED"	"original"
"TXZUKC"	"83BT9P"	"9XB9A9"	"F"	6	2004-04-03	NA	15.2	"JAPANESE"	""	"ALIVE"	"original"
"68JD6H"	"U4250B"	"T1X993"	"M"	6	2004-02-13	2005-08-22	1.5	"JAPANESE"	""	"DECEASED"	"original"
"D89PLH"	"WR6F5Z"	"L9SI7Z"	"F"	6	2004-06-18	2012-11-26	8.4	"JAPANESE"	""	"DECEASED"	"original"
"MWPK1I"	"UFVK65"	"6KWVRI"	"M"	6	2004-05-02	2005-09-14	1.4	"JAPANESE"	""	"DECEASED"	"original"
"7NE2UT"	"EU7PJT"	"P6UXIK"	"F"	6	2003-12-04	NA	15.5	"JAPANESE"	""	"ALIVE"	"original"
"AXE1BB"	"CF7VL5"	"ESUIAF"	"M"	6	2004-01-24	2012-01-24	8	"JAPANESE"	""	"DECEASED"	"original"
"XS3SNT"	"UVK0RM"	"3SKITJ"	"F"	6	2004-04-16	2005-09-01	1.4	"JAPANESE"	""	"DECEASED"	"original"
"9IZDWW"	"U0V9GL"	"F7I2ED"	"F"	6	2004-01-13	2006-12-09	2.9	"JAPANESE"	""	"DECEASED"	"original"
"0KCQ06"	"EU7PJT"	"MMEHXV"	"M"	6	2004-04-27	2011-12-08	7.6	"JAPANESE"	""	"DECEASED"	"original"
"M7IYXI"	"U9AH7F"	"YHYV6R"	"F"	6	2003-11-21	2005-07-21	1.7	"JAPANESE"	""	"DECEASED"	"original"
"0VCRW2"	"CF7VL5"	"EMV4P6"	"F"	6	2005-04-28	2005-06-11	0.1	"JAPANESE"	""	"DECEASED"	"original"
"KLIR6F"	"CF7VL5"	"IH1KPA"	"M"	6	2005-06-15	2005-06-28	0	"JAPANESE"	""	"DECEASED"	"original"
"1HCAN1"	"DD3J90"	"932KVW"	"M"	6	2005-05-30	2005-07-07	0.1	"JAPANESE"	""	"DECEASED"	"original"
"PAFC8Y"	"BT7FJL"	"ZQFCR5"	"M"	6	2005-06-18	2005-08-17	0.2	"JAPANESE"	""	"DECEASED"	"original"
"7XIXTZ"	"CF7VL5"	"6KWVRI"	"F"	6	2005-06-28	2005-07-30	0.1	"JAPANESE"	""	"DECEASED"	"original"
"8HDU6G"	"CF7VL5"	"YHYV6R"	"F"	6	2005-07-11	2005-09-05	0.2	"JAPANESE"	""	"DECEASED"	"original"
"MM9DQZ"	"CHJ9D2"	"83HQBN"	"M"	6	2005-04-11	2006-09-11	1.4	"JAPANESE"	""	"DECEASED"	"original"
"QZLV29"	"0VLW56"	"S222R3"	"M"	6	2005-03-01	2011-02-07	5.9	"JAPANESE"	""	"DECEASED"	"original"
"ZB9E1D"	"CHJ9D2"	"QCENKM"	"M"	6	2005-01-13	2006-11-06	1.8	"JAPANESE"	""	"DECEASED"	"original"
"YHHVC7"	"2B2M17"	"B228Q6"	"M"	6	2005-03-19	NA	14.3	"JAPANESE"	""	"ALIVE"	"original"
"CZTUJN"	"EU7PJT"	"RJ4JPC"	"F"	6	2005-03-07	2006-09-05	1.5	"JAPANESE"	""	"DECEASED"	"original"
"2AIFG8"	"2B2M17"	"7RA57Q"	"M"	6	2005-01-10	2006-12-07	1.9	"JAPANESE"	""	"DECEASED"	"original"
"MH88T6"	"9FRCIE"	"L8ITVI"	"F"	6	2005-04-22	NA	14.2	"JAPANESE"	""	"ALIVE"	"original"
"6ASC4P"	"EU7PJT"	"SCFSBF"	"M"	6	2004-12-09	2006-09-22	1.8	"JAPANESE"	""	"DECEASED"	"original"
"SHG3RB"	"EU7PJT"	"ESUIAF"	"F"	6	2005-03-17	NA	14.3	"JAPANESE"	""	"ALIVE"	"original"
"89PXQL"	"CHJ9D2"	"ZF8YQ8"	"M"	6	2005-05-04	2006-01-19	0.7	"JAPANESE"	""	"DECEASED"	"original"
"SV50QM"	"38YWM5"	"PU7RSG"	"M"	6	2004-10-03	2006-10-01	2	"JAPANESE"	""	"DECEASED"	"original"
"G58RGY"	"EU7PJT"	"C1K9WN"	"F"	6	2004-09-18	NA	14.8	"JAPANESE"	""	"ALIVE"	"original"
"HEGP7Q"	"RNQU14"	"RVHVTZ"	"M"	6	2004-11-26	2006-08-26	1.7	"JAPANESE"	""	"DECEASED"	"original"
"QRWYQZ"	"BT7FJL"	"M9PVG5"	"M"	6	2004-09-11	NA	14.8	"JAPANESE"	""	"ALIVE"	"original"
"KZJ5PE"	"EU7PJT"	"P6UXIK"	"F"	6	2004-11-29	2012-08-24	7.7	"JAPANESE"	""	"DECEASED"	"original"
"RZG4YU"	"CHJ9D2"	"8HE5WA"	"M"	6	2005-03-18	2011-02-08	5.9	"JAPANESE"	""	"DECEASED"	"original"
"0QTCVI"	"TBCE78"	"WDPMIJ"	"M"	6	2005-05-15	2005-10-02	0.4	"JAPANESE"	""	"DECEASED"	"original"
"MDIS9Z"	"8ADGXG"	"YHYV6R"	"F"	6	2006-03-31	2006-03-31	0	"JAPANESE"	""	"DECEASED"	"original"
"1SXWDQ"	"8ADGXG"	"6KWVRI"	"F"	6	2006-03-30	2006-03-30	0	"JAPANESE"	""	"DECEASED"	"original"
"0VIPNP"	"CF7VL5"	"50D77I"	"F"	6	2006-03-17	2006-03-17	-0.1	"JAPANESE"	""	"DECEASED"	"original"
"1TEGKU"	"UCHLQP"	"L9SI7Z"	"M"	6	2006-05-19	2006-05-22	0	"JAPANESE"	""	"DECEASED"	"original"
"TXJU4L"	"UF7XYR"	"7F1PN6"	"M"	6	2006-05-01	2006-05-01	0	"JAPANESE"	""	"DECEASED"	"original"
"212BLW"	"DD3J90"	"932KVW"	"M"	6	2006-05-30	2006-06-10	0	"JAPANESE"	""	"DECEASED"	"original"
"TL3EHF"	"DD3J90"	"3SKITJ"	"M"	6	2006-04-27	2006-05-25	0.1	"JAPANESE"	""	"DECEASED"	"original"
"0DCZTC"	"UA8W1R"	"F7I2ED"	"M"	6	2006-05-24	2006-05-24	-0.1	"JAPANESE"	""	"DECEASED"	"original"
"03I5BE"	"3VCENA"	"WMTRRP"	"M"	6	2006-07-27	2010-05-19	3.8	"JAPANESE"	""	"DECEASED"	"original"
"B1WVCN"	"TBCE78"	"Q8U9LB"	"F"	6	2006-04-18	NA	13.2	"JAPANESE"	""	"ALIVE"	"original"
"Q17CG3"	"38YWM5"	"CRPXY7"	"F"	6	2006-05-11	NA	13.1	"JAPANESE"	""	"ALIVE"	"original"
"F0EZ11"	"Z7NBA2"	"7B9CA6"	"M"	6	2006-05-23	2012-09-07	6.3	"JAPANESE"	""	"DECEASED"	"original"
"30J3CQ"	"BT2GGM"	"DKIM6U"	"F"	6	2006-03-21	NA	13.3	"JAPANESE"	""	"ALIVE"	"original"
"3TKLWR"	"A6A1M1"	"1GF3GM"	"M"	6	2006-04-12	2014-04-05	8	"JAPANESE"	""	"DECEASED"	"original"
"JLFKV8"	"BT2GGM"	"ILVQVB"	"F"	6	2006-05-10	NA	13.1	"JAPANESE"	""	"ALIVE"	"original"
"SW6WMS"	"UNPRNZ"	"PU7RSG"	"F"	6	2007-03-02	2007-03-13	0	"JAPANESE"	""	"DECEASED"	"original"
"R7V1W8"	"UGGPN8"	"3SKITJ"	"F"	6	2007-02-19	2007-02-24	0	"JAPANESE"	""	"DECEASED"	"original"
"DCBFDR"	"UZKKXD"	"RVHVTZ"	"M"	6	2007-03-15	2007-04-11	0.1	"JAPANESE"	""	"DECEASED"	"original"
"FQCMAY"	"UEITA2"	"QCENKM"	"F"	6	2007-03-16	2008-04-29	1.1	"JAPANESE"	""	"DECEASED"	"original"
"N9RH6N"	"U04BKZ"	"6KWVRI"	"M"	6	2007-03-12	2008-05-10	1.2	"JAPANESE"	""	"DECEASED"	"original"
"BQQPM7"	"UXVPUE"	"7F1PN6"	"M"	6	2007-03-20	2007-03-20	0	"JAPANESE"	""	"DECEASED"	"original"
"LM5XCX"	"UJU42S"	"F7I2ED"	"F"	6	2007-04-06	2008-04-27	1.1	"JAPANESE"	""	"DECEASED"	"original"
"73TG1X"	"U7RQ0H"	"YHYV6R"	"M"	6	2007-03-15	2008-04-14	1.1	"JAPANESE"	""	"DECEASED"	"original"
"6GPX5C"	"UYITN6"	"L9SI7Z"	"F"	6	2007-05-21	2008-05-19	1	"JAPANESE"	""	"DECEASED"	"original"
"IYMEA5"	"UTQUZY"	"83HQBN"	"F"	6	2007-05-14	2008-06-26	1.1	"JAPANESE"	""	"DECEASED"	"original"
"35PEHC"	"U6BV2K"	"95J7HC"	"F"	6	2007-05-29	2007-05-29	-0.1	"JAPANESE"	""	"DECEASED"	"original"
"89GI9F"	"BT2GGM"	"G5SZDC"	"M"	6	2007-01-18	2011-08-15	4.6	"JAPANESE"	""	"DECEASED"	"original"
"9MG040"	"BT2GGM"	"MX4J7G"	"F"	6	2007-02-13	NA	12.4	"JAPANESE"	""	"ALIVE"	"original"
"NK802Y"	"BT7FJL"	"5ERY5Z"	"F"	6	2007-01-15	NA	12.4	"JAPANESE"	""	"ALIVE"	"original"
"G9URVE"	"BT2GGM"	"SCFSBF"	"M"	6	2007-01-27	2011-07-14	4.5	"JAPANESE"	""	"DECEASED"	"original"
"5EDLL7"	"47VUUR"	"7RA57Q"	"F"	6	2007-02-12	NA	12.4	"JAPANESE"	""	"ALIVE"	"original"
"GA0YRZ"	"CHJ9D2"	"CRPXY7"	"M"	6	2007-04-06	2011-07-21	4.3	"JAPANESE"	""	"DECEASED"	"original"
